CUR,PDT,TOA,RPB
0.012433333333333333,-20.5,1492.0,-2.0
0.06272469135802469,0.0,101614.0,0.0
0.972625,0.0,116715.0,0.0
0.07448657407407408,0.0,160891.0,0.0
0.28175833333333333,0.0,202866.0,0.0
0.8774153846153846,0.0,684384.0,0.0
0.6882305555555556,0.0,247763.0,0.0
0.814675,0.0,293283.0,0.0
0.005165277777777778,-10.5,3719.0,-1.0
0.7606487179487179,0.0,593306.0,0.0
0.0008236111111111111,-11.0,1779.0,-1.0
0.39735,-7.5,23841.0,-1.0
0.0008333333333333334,-15.5,600.0,-1.0
1.1761194444444445,18.0,423403.0,2.0
0.005208333333333333,15.0,7500.0,2.0
0.8875520833333334,5.0,852050.0,0.0
0.0015683333333333335,-21.0,1882.0,-2.0
0.0020555555555555553,-16.5,3700.0,-2.0
0.0038833333333333333,-10.5,2330.0,-1.0
0.6289458333333333,0.0,1056629.0,0.0
0.0548719298245614,-10.5,62554.0,-1.0
0.37000333333333335,17.0,111001.0,1.5
0.16463809523809525,1.0,207444.0,0.0
0.7446277777777778,0.0,536132.0,0.0
0.00603452380952381,-21.0,5069.0,-2.0
0.00269,-21.0,807.0,-2.0
0.03568444444444445,-15.0,32116.0,-1.5
0.32058333333333333,24.5,96175.0,3.5
0.01152638888888889,-8.0,8299.0,-0.5
0.09026319444444444,-3.0,129979.0,-0.5
0.29125,-7.5,34950.0,-0.5
0.8441208333333334,0.0,405178.0,0.0
0.42616190476190474,0.0,357976.0,0.0
0.29696666666666666,0.0,89090.0,0.0
0.10556888888888889,-21.0,95012.0,-2.0
0.6586740740740741,0.0,355684.0,0.0
0.11597734375,0.0,445353.0,0.0
0.043642592592592594,-10.5,94268.0,-1.0
0.010238461538461538,-10.5,7986.0,-1.0
0.7297849206349207,0.0,919529.0,0.0
0.5885307017543859,21.0,670925.0,2.0
0.007635555555555555,-8.0,6872.0,-1.0
0.09351666666666666,-10.5,5611.0,-1.0
0.11621111111111111,-10.5,20918.0,-1.0
0.0,-12.0,0.0,-0.5
0.28308809523809525,14.0,237794.0,2.5
0.7420598039215687,4.0,756901.0,0.0
0.21711666666666665,16.5,26054.0,2.0
0.17114583333333333,-10.0,82150.0,0.0
0.4976484848484849,0.0,328448.0,0.0
0.42683666666666664,-1.0,384153.0,0.0
0.45242666666666664,-3.0,135728.0,-0.5
0.8255666666666667,11.0,247670.0,2.0
0.69111,6.0,207333.0,1.0
0.5251,0.0,31506.0,0.0
0.062294642857142854,-5.0,104655.0,-0.5
0.7172233333333333,15.0,215167.0,2.0
0.9910666666666667,0.0,59464.0,0.0
0.7875702380952381,0.0,661559.0,0.0
0.7387261904761905,18.0,620530.0,2.0
0.5734022222222221,0.0,1032124.0,0.0
0.939711111111111,13.0,169148.0,1.5
0.5803908333333334,2.0,696469.0,0.0
0.1645604938271605,-4.0,266588.0,-0.5
0.6246444444444444,0.0,337308.0,0.0
0.24,46.0,14400.0,2.0
0.39469,11.0,118407.0,2.0
0.002058333333333333,-21.0,988.0,-2.0
0.6557121212121212,0.0,432770.0,0.0
0.2819675675675676,-4.5,625968.0,-0.5
0.023103333333333333,-8.0,6931.0,-0.5
0.07833333333333334,-8.5,4700.0,-1.0
0.6256564814814816,4.0,675709.0,0.0
0.9625027777777777,42.0,346501.0,4.0
0.7884,3.0,425736.0,0.0
0.00020833333333333335,-11.5,150.0,-0.5
0.7076575757575757,0.0,467054.0,0.0
0.5448619047619048,0.0,915368.0,0.0
0.178695,3.0,214434.0,-0.5
0.489401282051282,0.0,381733.0,0.0
0.32588083333333334,11.0,391057.0,1.5
0.49151,0.0,147453.0,0.0
0.008866666666666667,-10.0,1596.0,0.0
0.07465217391304348,-10.5,103020.0,-1.0
0.031836111111111114,-10.5,34383.0,-1.0
0.5129,0.0,677028.0,0.0
0.1713333333333333,-10.0,51400.0,0.0
0.0,-12.0,0.0,-0.5
0.014937333333333334,-9.0,22406.0,-1.0
0.61692,-1.5,185076.0,0.0
0.044460185185185186,0.0,48017.0,0.0
0.05051041666666667,-15.5,96980.0,-1.0
0.065,-3.0,3900.0,-1.0
0.012918229166666666,-20.5,24803.0,-2.0
0.6855106666666666,0.0,1028266.0,0.0
0.6255333333333334,18.5,112596.0,1.5
0.0012538461538461538,-10.5,1956.0,-1.0
0.8892230769230769,0.0,693594.0,0.0
0.8703555555555555,1.0,939984.0,0.0
0.6610666666666667,0.0,1070928.0,0.0
0.4227,-1.5,202896.0,0.0
0.09120555555555555,-3.5,16417.0,-0.5
0.9523333333333333,14.0,571400.0,2.0
0.9311387254901962,0.0,1899523.0,0.0
0.650602380952381,0.0,819759.0,0.0
0.005525,-21.0,9282.0,-2.0
0.009628403755868545,-10.5,41017.0,-1.0
0.6860833333333333,0.0,205825.0,0.0
0.12168070175438596,0.0,138716.0,0.0
0.14032291666666666,0.0,336775.0,0.0
0.0033363636363636364,-21.0,2202.0,-2.0
0.7993583333333333,8.0,95923.0,1.0
0.9246833333333334,11.0,110962.0,2.0
0.6273,18.0,75276.0,1.5
0.324975,17.0,38997.0,1.5
0.16235072463768116,0.0,224044.0,0.0
0.07209351851851852,-9.0,77861.0,-1.0
0.02033809523809524,-10.5,34168.0,-1.0
0.4156624183006536,0.0,1271927.0,0.0
0.9362077777777777,0.0,842587.0,0.0
0.9522416666666667,6.0,114269.0,1.0
0.5617742424242425,0.0,370771.0,0.0
0.025705072463768117,0.0,35473.0,0.5
0.7109055555555556,0.0,767778.0,0.0
0.06219130434782609,0.0,85824.0,0.0
0.15989324324324325,-6.5,354963.0,0.0
0.0029906666666666666,-17.5,8972.0,-2.0
0.0006294871794871794,-8.0,982.0,-0.5
0.025970833333333332,-6.0,12466.0,0.0
0.8936619047619048,19.5,750676.0,1.5
0.6066333333333334,3.0,181990.0,0.0
0.3849633333333334,6.0,115489.0,0.0
0.008447916666666668,-15.5,4055.0,-1.0
0.5620488888888888,0.0,505844.0,0.0
0.7891633333333333,0.0,236749.0,0.0
0.5087083333333333,6.0,244180.0,1.0
0.4432416666666667,0.0,372323.0,0.0
0.7407309523809523,0.0,622214.0,0.0
0.020493333333333336,-9.5,6148.0,-1.0
0.9106166666666666,4.0,163911.0,0.0
0.46721304347826087,0.0,644754.0,0.0
0.6600277777777778,0.0,594025.0,0.0
0.05729583333333333,-11.5,68755.0,-1.0
0.0013636363636363637,46.0,900.0,2.0
0.09784555555555556,0.0,88061.0,0.0
0.0077475,-12.0,9297.0,-1.0
0.0009055555555555556,1.0,978.0,0.0
0.03227037037037037,-9.0,17426.0,-1.0
0.00151,-10.5,1812.0,-1.0
0.0015717391304347827,-9.0,2169.0,-1.0
0.18567708333333333,-3.0,89125.0,-0.5
0.004552898550724638,-15.5,6283.0,-1.0
1.1365426470588236,20.5,2318547.0,3.5
0.0074080459770114945,-10.5,12890.0,-1.0
0.923236111111111,0.0,332365.0,0.0
0.023633854166666666,-6.5,45377.0,0.0
0.08043666666666667,-15.0,96524.0,-2.0
0.29111333333333334,0.0,87334.0,0.0
0.5391066666666666,28.5,161732.0,3.5
0.389668115942029,0.0,537742.0,0.0
0.8930871794871794,12.5,696608.0,0.0
0.0354875,-10.5,17034.0,-1.0
0.5932833333333334,1.0,427164.0,0.0
0.013995833333333332,-3.5,16795.0,0.0
0.018217777777777777,-10.5,32792.0,-1.0
0.007953333333333333,-10.5,9544.0,-1.0
0.4717770833333333,0.0,226453.0,0.0
0.13740625,-3.0,65955.0,0.0
0.9049916666666666,0.0,325797.0,0.0
0.9209055555555556,3.0,165763.0,0.0
0.039145,-10.5,70461.0,-1.0
0.5869433333333334,0.0,352166.0,0.0
0.057183908045977005,-0.5,99500.0,0.0
0.06071172839506173,-5.0,98353.0,0.0
0.29214285714285715,-3.0,122700.0,-0.5
0.8138259259259258,-21.0,439466.0,-2.0
0.5453960784313725,0.0,556304.0,0.0
0.6292875,0.0,302058.0,0.0
0.86853,0.0,521118.0,0.0
0.003979861111111111,-21.0,5731.0,-2.0
0.008249425287356322,-11.5,14354.0,-1.0
0.0,-12.0,0.0,-0.5
0.5473283333333333,0.0,656794.0,0.0
0.37598333333333334,0.0,45118.0,0.0
0.04203066666666667,-10.5,126092.0,-1.0
0.864225,0.0,518535.0,0.0
0.014396666666666665,-10.5,30233.0,-1.0
0.4580633333333334,8.0,137419.0,1.5
0.7362642156862745,0.0,1501979.0,0.0
0.14514444444444444,0.0,156756.0,0.0
0.008789444444444445,-10.5,15821.0,-1.0
0.08732803030303031,11.0,115273.0,1.5
0.5123520833333333,0.0,245929.0,0.0
0.57391,0.0,172173.0,0.0
0.5452433333333333,0.0,327146.0,0.0
0.23311833333333332,-5.0,279742.0,0.0
0.01539236111111111,-8.0,44330.0,-0.5
0.16779607843137254,0.0,171152.0,0.0
0.618075,-3.0,74169.0,-0.5
0.19022916666666667,0.0,91310.0,0.0
0.7751854166666667,0.0,372089.0,0.0
0.38751277777777776,8.0,697523.0,1.5
0.05163777777777778,-5.5,46474.0,-1.0
0.3007533333333333,-5.5,90226.0,-0.5
0.02461,-11.0,7383.0,-1.0
0.7535333333333333,6.0,452120.0,1.0
0.08637222222222223,-12.0,46641.0,-1.0
0.24205,18.0,101661.0,1.5
0.522437037037037,0.0,282116.0,0.0
0.06799916666666667,0.0,163198.0,0.0
0.61845,3.5,37107.0,0.0
0.6087854166666667,0.0,292217.0,0.0
0.6521642857142858,0.0,273909.0,0.0
0.3173833333333333,21.0,190430.0,2.0
0.002157936507936508,-13.5,2719.0,-1.0
0.0,-12.0,0.0,-0.5
0.8941380952380952,9.0,1502152.0,1.5
0.3819962962962963,0.0,412556.0,0.0
0.7224818181818182,8.0,953676.0,1.5
0.003605,-10.5,4326.0,-1.0
0.4016448717948718,8.0,313283.0,1.5
0.001945,-21.0,2334.0,-2.0
0.07336862745098038,-10.5,74836.0,-1.0
0.039075,-7.5,32823.0,-0.5
0.7889366666666667,0.0,236681.0,0.0
0.15905666666666665,1.0,190868.0,0.0
0.7162425,0.0,859491.0,0.0
0.14093842592592593,0.0,304427.0,1.0
0.15749666666666667,0.0,47249.0,0.0
0.004208,-10.5,12624.0,-1.0
0.8403888888888889,3.0,453810.0,0.0
0.03504633333333334,-7.5,105139.0,-1.0
0.782125,0.0,375420.0,0.0
0.05348985507246377,-10.5,73816.0,-1.0
0.0034666666666666665,-10.5,2496.0,-1.0
0.31758333333333333,0.0,362045.0,0.0
0.4637296666666667,0.0,1391189.0,0.0
0.0,-12.0,0.0,-0.5
0.0026796296296296295,-5.0,7235.0,-0.5
0.0,-12.0,0.0,-0.5
0.005961574074074074,-21.0,12877.0,-2.0
0.96005,0.0,172809.0,0.0
0.6736933333333333,5.0,202108.0,0.0
0.0,-12.0,0.0,-0.5
0.14011666666666667,-0.5,25221.0,0.0
0.39769166666666667,-1.0,47723.0,0.0
1.010725,8.0,121287.0,1.5
0.05767916666666667,3.0,69215.0,1.0
0.0,-21.0,0.0,-2.0
0.0006205555555555555,-15.5,1117.0,-1.0
0.0,-12.0,0.0,-0.5
0.8577238095238094,3.0,360244.0,0.0
-0.0012047619047619047,-2.5,-1518.0,1.0
0.4975943181818182,15.0,1313649.0,1.5
0.03794878048780488,-7.5,93354.0,-1.0
0.6968393939393939,0.0,459914.0,0.0
0.10072416666666666,-10.0,120869.0,0.0
0.03782685185185185,-9.0,40853.0,-1.0
0.1690788888888889,0.0,152171.0,0.0
2.5252525252525256e-05,-4.5,50.0,-0.5
0.06501433333333334,-4.5,195043.0,-1.0
0.08928238095238095,-17.5,187493.0,-2.0
0.011510833333333333,-9.0,13813.0,-1.0
0.0405,-10.5,68040.0,-1.0
0.04225,-11.5,20280.0,-1.0
0.014374404761904762,-10.5,24149.0,-1.0
0.8147012820512821,18.0,635467.0,2.0
0.24294791666666665,0.0,233230.0,0.0
0.115,45.5,13800.0,2.0
0.04596444444444445,-1.0,82736.0,0.0
0.8180283333333332,0.0,490817.0,0.0
0.023315384615384616,-10.5,18186.0,-1.0
0.009914,21.0,29742.0,2.0
0.90185,20.5,1082220.0,2.0
0.20320092592592592,0.0,438914.0,0.0
0.0,-12.0,0.0,-0.5
0.04287083333333333,8.0,102890.0,1.5
0.8053058333333333,12.0,966367.0,1.5
0.7639666666666667,0.0,137514.0,0.0
0.1265,-10.5,22770.0,-1.0
0.5972466666666666,6.5,179174.0,1.5
0.00854927536231884,-10.5,11798.0,-1.0
0.003927777777777778,-6.0,4949.0,0.0
0.003,31.0,900.0,2.0
0.5353794117647059,0.0,546087.0,0.0
0.004134057971014493,-9.5,5705.0,-1.0
0.7112130434782609,0.0,981474.0,0.0
1.0076657142857144,0.0,2116098.0,0.0
0.0029715686274509804,-4.5,3031.0,-1.0
0.9573833333333334,21.0,861645.0,2.0
0.1411574074074074,-5.5,76225.0,-1.0
0.006228645833333333,-20.5,11959.0,-2.0
0.6666666666666666,0.0,480000.0,0.0
0.71765,6.0,86118.0,1.0
0.0046797619047619044,-2.5,7862.0,0.5
0.31770925925925925,-1.0,171563.0,0.0
0.00934962962962963,-10.0,25244.0,0.0
0.24112962962962964,0.0,390630.0,0.0
0.5361458333333333,0.0,257350.0,0.0
0.74915,0.0,1033827.0,0.0
0.03301333333333333,0.0,9904.0,-1.0
0.16448,-6.5,246720.0,-0.5
0.14571818181818183,-10.5,192348.0,-1.0
0.7303277777777777,0.0,131459.0,0.0
1.035526388888889,11.0,745579.0,2.0
0.12117333333333334,-1.5,72704.0,0.0
0.9757255555555556,26.5,878153.0,3.0
0.11921666666666668,0.0,479251.0,0.0
0.10346833333333334,-10.5,124162.0,-1.0
1.0156952380952382,0.0,426592.0,0.0
0.31639,17.0,94917.0,1.5
0.9061604166666666,11.0,434957.0,2.0
0.105,26.0,6300.0,2.0
0.958275,10.0,804951.0,0.0
0.28884444444444446,0.0,51992.0,0.0
0.48904333333333333,0.0,586852.0,0.0
0.34464074074074075,10.0,186106.0,0.0
0.788101282051282,15.0,614719.0,1.5
0.14154583333333332,-9.5,135884.0,-1.0
0.23650555555555558,-21.0,212855.0,-2.0
0.08329333333333333,-21.0,74964.0,-2.0
0.14924166666666666,-4.5,17909.0,-1.0
0.009191666666666667,-9.0,4412.0,-1.0
0.09052210144927536,-3.5,249841.0,0.0
0.408875,-0.5,147195.0,0.0
0.9864766666666667,0.0,295943.0,0.0
0.7627916666666668,0.0,915350.0,0.0
0.7226916666666666,0.0,260169.0,0.0
0.37641416666666666,-3.0,451697.0,-0.5
0.8141949275362319,0.0,1123589.0,0.0
0.38900333333333337,0.0,116701.0,0.0
0.6422361111111111,0.0,231205.0,0.0
0.004533333333333334,-10.5,4896.0,-1.0
0.8882666666666668,0.0,266480.0,0.0
0.0,-12.0,0.0,-0.5
0.005757142857142857,-10.5,4836.0,-1.0
0.9711166666666666,18.0,699204.0,1.5
0.8445791666666668,0.0,1013495.0,0.0
0.015438666666666667,-4.0,46316.0,-0.5
0.9726833333333333,14.0,700332.0,2.0
0.008661666666666666,-15.0,25985.0,-2.0
0.36557333333333336,0.0,109672.0,0.0
0.5019,-1.5,90342.0,0.0
0.06918888888888888,-21.0,99632.0,-2.0
0.0,-12.0,0.0,-0.5
0.15496666666666667,-4.5,74384.0,1.0
0.00911574074074074,-11.5,19690.0,-1.0
0.46307666666666664,12.0,138923.0,1.0
0.8927595238095237,6.0,374959.0,1.0
0.42321533333333333,16.0,634823.0,2.0
0.4422244444444445,18.0,398002.0,1.5
0.002873333333333333,-18.5,1724.0,-2.0
0.0,-21.0,0.0,-2.0
0.23745,-21.0,42741.0,-2.0
0.0006996598639455782,-9.5,2057.0,-1.0
0.9439898148148148,15.0,1019509.0,2.0
0.017255555555555555,-10.5,43484.0,-1.0
0.30824166666666664,0.0,36989.0,1.0
0.15145381944444444,0.0,436187.0,0.0
0.15125047619047619,-10.5,317626.0,-0.5
0.0,-12.0,0.0,-0.5
0.024400694444444447,-21.0,35137.0,-2.0
0.019633333333333332,-10.5,32984.0,-1.0
0.19158444444444445,0.0,172426.0,0.0
0.08841666666666666,0.0,169760.0,0.0
0.03125833333333333,-2.0,3751.0,-1.0
0.9598366666666667,1.0,287951.0,0.0
0.36161130952380954,0.0,607507.0,0.0
0.0028314814814814817,-21.0,7645.0,-2.0
0.6384711538461538,0.0,996015.0,0.0
0.18521466666666667,0.0,555644.0,0.0
0.6533280141843972,0.0,1842385.0,0.0
0.054647777777777774,-3.0,49183.0,0.0
0.98717,10.0,592302.0,0.0
0.301555,18.0,180933.0,1.5
0.0872401515151515,-5.5,115157.0,-1.0
0.08092388888888889,8.0,145663.0,1.5
0.0021188405797101448,-18.0,2924.0,-2.0
0.008647222222222221,-7.0,15565.0,-0.5
0.9578866666666667,-0.5,287366.0,0.0
0.0014911764705882354,-21.0,1521.0,-2.0
0.01748876811594203,-10.5,48269.0,-1.0
0.8324055555555556,18.0,149833.0,1.5
-0.00028333333333333335,-6.0,-51.0,-1.0
0.9439083333333333,0.0,113269.0,0.0
0.08759015151515151,-10.0,115619.0,-1.0
0.7509428571428571,0.0,315396.0,0.0
0.40248383838383833,11.0,796918.0,2.0
0.0,-12.0,0.0,-0.5
0.07034927536231884,-13.5,97082.0,-1.5
0.2729433333333333,-0.5,81883.0,0.0
0.6966986111111111,0.0,1504869.0,0.0
0.7210068376068377,0.0,1687156.0,0.0
0.8110300925925925,0.0,1751825.0,0.0
0.4149777777777778,7.0,74696.0,0.0
0.056532,-10.0,169596.0,-0.5
0.629461111111111,0.0,453212.0,0.0
0.0,-21.0,0.0,-2.0
0.9028666666666666,0.0,108344.0,0.0
0.04945666666666667,-6.0,14837.0,-0.5
0.034318115942028986,-5.0,47359.0,0.0
0.0,-12.0,0.0,-0.5
0.9934333333333334,14.0,655666.0,2.0
0.5034833333333334,21.5,151045.0,2.0
0.7665388888888889,15.0,137977.0,2.0
0.6926133333333333,-0.5,207784.0,0.0
0.004697916666666667,-17.0,6765.0,-2.0
0.6198111111111111,0.0,334698.0,0.0
0.04868444444444445,-10.0,43816.0,-1.0
0.51132,23.5,306792.0,3.0
0.3123309523809524,15.0,131179.0,2.0
0.017654651162790698,-21.0,45549.0,-2.0
0.5961788888888888,-4.5,536561.0,-0.5
0.7967733333333333,-2.0,239032.0,0.0
-9e-05,-21.0,-108.0,-2.0
0.07591,0.0,68319.0,0.0
0.44146,0.0,132438.0,0.0
0.0782661111111111,-3.5,140879.0,0.0
0.6554233333333332,0.0,196627.0,0.0
0.0,-12.0,0.0,-0.5
0.007668859649122807,-4.5,17485.0,0.0
0.7810095238095238,12.0,328024.0,1.5
0.04419583333333333,-2.0,95463.0,0.0
0.44458,0.0,133374.0,0.0
0.21965833333333334,10.0,26359.0,1.5
0.87371875,0.0,419385.0,0.0
0.5230277777777778,7.0,94145.0,0.0
0.6924866666666667,0.0,207746.0,0.0
0.965111111111111,0.0,173720.0,0.0
0.015750641025641027,-10.5,24571.0,-1.0
0.06708571428571429,-11.5,84528.0,-1.0
0.024251666666666664,0.0,29102.0,0.0
0.14993666666666666,-3.0,44981.0,-0.5
0.22295136054421769,0.0,655477.0,0.0
0.015044117647058824,-10.5,15345.0,-1.0
0.02591733333333333,-3.0,77752.0,-0.5
0.7358106060606061,6.0,971270.0,1.0
0.8111333333333334,0.0,730020.0,0.0
0.9311,21.0,279330.0,2.0
0.5749333333333334,0.0,172480.0,0.0
0.743055,0.0,445833.0,0.0
0.06182795698924731,0.0,115000.0,0.0
0.1725921568627451,0.0,528132.0,0.0
0.013051666666666668,16.5,15662.0,1.5
0.21774333333333332,4.0,65323.0,0.0
0.01578888888888889,14.0,28420.0,2.0
0.0,-12.0,0.0,-0.5
0.04162222222222223,-10.5,7492.0,-1.0
0.011977777777777776,-9.0,4312.0,-1.0
0.1995047619047619,6.0,167584.0,1.0
0.47185666666666665,0.0,141557.0,0.0
0.97205,1.0,524907.0,0.0
0.8165114035087718,5.0,930823.0,0.0
0.9754777777777777,0.0,877930.0,0.0
0.022523931623931626,-9.5,52706.0,-1.0
0.8464611111111111,0.0,152363.0,0.0
0.7102347222222223,6.0,1022738.0,1.0
0.002042948717948718,-12.5,3187.0,-1.0
0.38960555555555554,-1.0,70129.0,0.0
0.09502833333333333,0.0,285085.0,0.0
0.7043972222222222,15.0,253583.0,2.0
0.7544316666666667,0.0,905318.0,0.0
0.4371895833333333,0.0,209851.0,0.0
-4e-05,-12.0,-24.0,-0.5
0.004343859649122807,-11.5,9904.0,-1.0
0.16165555555555555,0.0,203686.0,0.0
0.5318333333333333,0.0,31910.0,0.0
0.19446233333333335,0.0,583387.0,0.0
0.21542777777777777,3.0,310216.0,1.0
0.7271481481481481,0.0,1177980.0,0.0
0.38647666666666664,0.0,115943.0,0.0
0.6619902777777777,3.0,476633.0,0.0
0.39227738095238096,-0.5,659026.0,0.0
0.5102871794871795,0.0,796048.0,0.0
0.011356481481481481,-10.5,24530.0,-1.0
0.0033714285714285712,-4.5,4248.0,0.0
0.1680897435897436,-2.5,393330.0,-0.5
0.9507166666666667,9.0,228172.0,0.0
0.98945,0.0,59367.0,0.0
0.0013875,-21.0,999.0,-2.0
0.009755833333333333,-8.0,11707.0,-1.0
0.0196375,-10.5,9426.0,-1.0
0.2603611111111111,2.0,93730.0,0.0
0.4018102564102564,18.0,313412.0,2.0
0.21468833333333331,-0.5,128813.0,0.0
0.25774166666666665,6.0,30929.0,0.5
0.10595652173913044,0.0,292440.0,0.0
0.4407,7.0,211536.0,1.5
0.7629354166666666,0.0,366209.0,0.0
0.8509125,0.0,1225314.0,0.0
0.3140275,0.0,376833.0,0.0
0.00737463768115942,-21.0,10177.0,-2.0
0.002558333333333333,-1.5,3991.0,0.5
0.7592,0.0,409968.0,0.0
0.9855651041666667,0.0,1892285.0,0.0
0.2693577380952381,-0.5,452521.0,0.0
0.7475791666666667,11.0,538257.0,1.5
0.01687083333333333,-4.5,40490.0,-0.5
0.46135,0.0,138405.0,0.0
0.23,45.5,13800.0,2.0
0.6863523809523809,0.0,288268.0,0.0
0.3148039682539682,1.0,396653.0,0.0
0.023183333333333334,-7.5,19474.0,-1.0
0.0015275862068965518,-13.5,2658.0,-1.0
0.5855944444444444,-0.5,105407.0,0.0
0.4145348484848485,9.0,273593.0,1.5
0.4781583333333333,9.0,57379.0,0.0
0.6538272727272727,0.0,863052.0,0.0
0.0021879629629629627,-12.5,2363.0,-1.0
0.5135777777777778,22.5,92444.0,3.5
0.0,-12.0,0.0,-0.5
0.04297222222222222,-10.0,38675.0,0.0
0.3696333333333333,0.0,332670.0,0.0
0.5754380952380952,19.5,483368.0,2.0
0.5724041666666667,0.0,274754.0,0.0
0.30127166666666666,0.0,361526.0,0.0
0.00367,-10.5,8808.0,-1.0
0.8174769230769231,11.0,637632.0,2.0
0.65791,0.0,197373.0,0.0
0.3720359649122807,0.0,424121.0,0.0
0.03407092198581561,0.0,96080.0,0.0
0.014574404761904762,-4.0,24485.0,-1.0
0.035241666666666664,-10.5,97267.0,-1.0
0.3413637254901961,0.0,696382.0,0.0
0.9604621212121212,0.0,633905.0,0.0
0.05010681818181818,-3.0,132282.0,-0.5
0.12528703703703703,-21.0,67655.0,-2.0
0.5404714285714286,-17.5,226998.0,-2.0
0.2989111111111111,18.0,53804.0,1.5
0.0127625,-3.0,9189.0,0.0
0.05837277777777777,-8.0,105071.0,-1.0
0.1595388888888889,0.0,57434.0,0.0
0.0041907407407407405,-9.5,4526.0,-1.0
0.6764944444444444,15.0,121769.0,1.5
0.054813425925925925,-10.5,118397.0,-1.0
0.12413,-21.0,111717.0,-2.0
0.34955714285714284,0.0,146814.0,0.0
0.20691666666666667,0.0,186225.0,0.0
3.787878787878788e-05,-20.5,100.0,-2.0
0.09345566666666667,-4.5,280367.0,0.0
0.8814365384615385,8.0,1375041.0,1.5
0.0,-12.0,0.0,-0.5
0.9636440476190475,0.0,809461.0,0.0
0.7366166666666667,4.0,44197.0,0.0
0.019758333333333333,-21.0,23710.0,-2.0
0.4466698412698413,0.0,562804.0,0.0
0.8002083333333333,7.0,96025.0,1.0
0.01041875,-10.5,15003.0,-1.0
0.8624166666666667,38.0,155235.0,4.5
0.02764222222222222,-21.0,74634.0,-2.0
0.28174166666666667,-6.0,101427.0,-1.0
0.5235533333333333,0.0,314132.0,0.0
0.089335,-10.5,268005.0,-1.0
0.08083666666666667,-5.5,24251.0,-1.0
0.12223541666666668,-10.5,58673.0,-1.0
0.4061,18.0,48732.0,2.0
0.286087,0.0,858261.0,0.0
0.376075,0.0,315903.0,0.0
0.5297546666666666,0.0,1589264.0,0.0
0.6785266666666667,6.0,203558.0,1.0
0.7179196078431372,0.0,732278.0,0.0
0.7106666666666667,1.0,938080.0,0.0
0.9660571428571428,22.0,405744.0,2.0
0.295512962962963,0.0,638308.0,0.0
0.0344,-2.0,88752.0,0.0
0.772725,9.5,92727.0,2.0
0.007715,-5.5,9258.0,-0.5
0.033466666666666665,-9.5,40160.0,-1.0
0.8547270833333334,0.0,410269.0,0.0
0.4512333333333334,6.0,351962.0,1.0
0.031876666666666664,-10.5,28689.0,-1.0
0.12791666666666668,20.0,115125.0,2.0
0.03793421052631579,15.0,43245.0,2.0
0.0,-12.0,0.0,-0.5
0.0056875,-10.0,2730.0,-1.0
0.33569038461538464,13.5,523677.0,1.0
0.8164625,21.0,391902.0,2.0
0.0,-12.0,0.0,-0.5
0.0020057692307692307,-10.5,3129.0,-1.0
0.37456987179487183,6.0,584329.0,1.0
0.47888,25.0,143664.0,3.0
-0.0024842592592592594,-7.5,-5366.0,0.0
0.002126470588235294,-21.0,2169.0,-2.0
0.012222222222222223,-7.0,8800.0,-0.5
0.2631566666666667,-2.5,78947.0,-0.5
0.02362,1.5,7086.0,0.5
0.02292956989247312,-3.5,42649.0,0.0
0.20347,0.0,61041.0,0.0
0.5392357142857143,0.0,452958.0,0.0
0.6659333333333333,7.0,399560.0,1.0
0.9899333333333334,8.0,118792.0,1.5
0.088,3.0,63360.0,0.0
1.02295,0.0,184131.0,0.0
1.008025,4.0,120963.0,0.0
0.004452083333333334,-7.0,4274.0,0.0
0.0015611111111111112,-4.0,1686.0,-0.5
0.4990958333333333,6.0,119783.0,0.0
0.3010125,-3.0,144486.0,0.0
0.4552875,20.5,327807.0,3.0
0.03606666666666667,-12.0,4328.0,-1.0
0.7054833333333334,4.0,84658.0,0.0
0.992005,39.0,595203.0,4.5
0.001216,-9.0,3648.0,-0.5
0.9714291666666666,0.0,466286.0,0.0
0.010924444444444445,-19.5,9832.0,-2.0
0.7437055555555556,-1.5,133867.0,0.0
0.0037152777777777774,9.0,2675.0,1.5
0.41109285714285715,16.0,172659.0,2.0
0.9475833333333333,0.0,852825.0,0.0
0.015586507936507937,-7.5,19639.0,-0.5
0.9927291666666666,8.0,476510.0,1.5
0.8541351851851853,0.0,461233.0,0.0
1.1247166666666666,0.0,134966.0,0.0
0.06553472222222223,0.5,94370.0,0.0
0.6222166666666666,14.0,186665.0,2.0
0.54991,0.0,824865.0,0.0
0.00495297619047619,-10.5,8321.0,-0.5
0.6280166666666667,-1.0,37681.0,0.0
0.32639666666666667,-3.0,293757.0,-0.5
0.004529797979797979,-9.0,8969.0,-0.5
0.03526041666666667,-10.0,50775.0,-1.0
0.05540128205128205,-8.5,43213.0,0.0
0.02830888888888889,0.0,76434.0,0.0
0.021563333333333334,-6.0,6469.0,-1.0
0.4791642857142857,0.0,201249.0,0.0
0.35670625,0.0,171219.0,0.0
0.03594,-10.5,10782.0,-1.0
0.9510666666666666,6.0,171192.0,1.0
0.7608466666666667,0.0,228254.0,0.0
0.7975404761904762,0.0,334967.0,0.0
0.33193,0.0,99579.0,0.0
0.430335,1.0,258201.0,0.0
0.21927083333333333,0.0,263125.0,0.0
0.013722222222222222,-12.0,14820.0,-0.5
0.01882152777777778,-10.5,27103.0,-1.0
